job_title,experience_level,employment_type,company_location,company_size,education_required,years_experience,industry,company_name,monthly_salary,remote_state,SQL,Tableau,Spark,Python,Computer Vision,Deep Learning,Azure,Data Visualization,GCP,Scala,Git,PyTorch,Hadoop,Linux,NLP,TensorFlow,Statistics,R,Mathematics,Kubernetes,Docker,MLOps,AWS,Java
Computer Vision Engineer,Executive,Full Time,United Kingdom,Medium 50-250,PhD,15,Real Estate,Algorithmic Solutions,18495.583333333332,Hybrid,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Scientist,Entry,Full Time,Finland,Large >250,Master,1,Finance,Smart Analytics,4645.666666666667,Hybrid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AI Software Engineer,Mid,Full Time,Australia,Large >250,PhD,4,Retail,Predictive Systems,8449.666666666666,Fully remote,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Computer Vision Engineer,Senior,Freelance,South Korea,Small <50,Bachelor,6,Telecommunications,Predictive Systems,7672.75,Hybrid,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Data Engineer,Entry,Contract,South Korea,Large >250,Bachelor,0,Automotive,Digital Transformation LLC,3544.8333333333335,Hybrid,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Autonomous Systems Engineer,Executive,Part Time,Germany,Small <50,PhD,11,Consulting,DataVision Ltd,12112.583333333334,No remote,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,Senior,Full Time,Sweden,Small <50,PhD,8,Telecommunications,Algorithmic Solutions,11319.916666666666,No remote,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
NLP Engineer,Senior,Contract,India,Small <50,Associate,6,Transportation,Digital Transformation LLC,7170.333333333333,No remote,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Machine Learning Engineer,Mid,Contract,India,Small <50,Associate,2,Technology,Algorithmic Solutions,4145.666666666667,No remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
AI Architect,Entry,Freelance,Israel,Large >250,Master,0,Transportation,TechCorp Inc,4038.9166666666665,Hybrid,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Data Scientist,Senior,Full Time,Canada,Small <50,Bachelor,7,Finance,Cloud AI Solutions,9496.833333333334,No remote,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Entry,Part Time,Ireland,Small <50,Master,0,Technology,DataVision Ltd,3551.5833333333335,Fully remote,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Entry,Full Time,China,Large >250,Associate,1,Finance,Cloud AI Solutions,3759.25,Fully remote,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
AI Architect,Executive,Full Time,China,Small <50,Master,18,Healthcare,Cognitive Computing,9443.833333333334,Fully remote,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AI Product Manager,Executive,Contract,Denmark,Medium 50-250,Bachelor,19,Energy,Advanced Robotics,26505.75,Fully remote,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
AI Consultant,Executive,Contract,Denmark,Medium 50-250,Associate,13,Consulting,Advanced Robotics,14730.666666666666,No remote,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head of AI,Executive,Contract,Norway,Medium 50-250,Bachelor,11,Healthcare,Advanced Robotics,24725.083333333332,Fully remote,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
NLP Engineer,Senior,Contract,Finland,Large >250,Associate,7,Manufacturing,Digital Transformation LLC,8112.583333333333,No remote,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
Deep Learning Engineer,Entry,Full Time,Netherlands,Small <50,PhD,1,Automotive,Machine Intelligence Group,5723.25,No remote,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Data Engineer,Senior,Freelance,Ireland,Large >250,PhD,5,Technology,Digital Transformation LLC,9491.333333333334,No remote,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
AI Specialist,Senior,Part Time,United Kingdom,Large >250,Bachelor,7,Consulting,Predictive Systems,15502.0,Hybrid,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
ML Ops Engineer,Executive,Contract,Switzerland,Medium 50-250,Bachelor,18,Manufacturing,Cognitive Computing,24592.0,Fully remote,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Autonomous Systems Engineer,Mid,Freelance,Singapore,Large >250,Bachelor,3,Manufacturing,Quantum Computing Inc,11078.5,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
AI Specialist,Senior,Contract,Norway,Large >250,Associate,8,Real Estate,AI Innovations,16009.75,Hybrid,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
AI Specialist,Senior,Full Time,Germany,Large >250,Associate,6,Manufacturing,Predictive Systems,10657.333333333334,Fully remote,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Software Engineer,Mid,Freelance,Japan,Small <50,Associate,2,Education,Smart Analytics,5725.583333333333,Hybrid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
AI Software Engineer,Executive,Contract,Netherlands,Medium 50-250,PhD,10,Telecommunications,TechCorp Inc,17166.666666666668,No remote,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ML Ops Engineer,Entry,Part Time,China,Medium 50-250,Bachelor,0,Real Estate,Algorithmic Solutions,3701.0833333333335,Fully remote,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Machine Learning Engineer,Senior,Full Time,United States,Small <50,Bachelor,6,Automotive,Cloud AI Solutions,12210.916666666666,No remote,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
NLP Engineer,Senior,Contract,Canada,Large >250,Master,6,Manufacturing,Cloud AI Solutions,13487.25,Fully remote,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Machine Learning Researcher,Executive,Full Time,Japan,Medium 50-250,PhD,17,Retail,Digital Transformation LLC,10859.333333333334,Fully remote,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Head of AI,Entry,Part Time,Switzerland,Medium 50-250,PhD,1,Healthcare,Digital Transformation LLC,6916.166666666667,Fully remote,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AI Consultant,Senior,Freelance,Australia,Small <50,Master,7,Real Estate,Neural Networks Co,8234.75,No remote,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AI Product Manager,Entry,Full Time,Germany,Large >250,PhD,0,Healthcare,Advanced Robotics,7601.25,No remote,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Head of AI,Mid,Freelance,Singapore,Large >250,Master,2,Energy,Machine Intelligence Group,7796.833333333333,Fully remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Research Scientist,Mid,Freelance,United Kingdom,Small <50,Master,2,Automotive,AI Innovations,6478.5,Fully remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Machine Learning Researcher,Senior,Part Time,Netherlands,Small <50,Associate,5,Telecommunications,Cognitive Computing,10826.083333333334,No remote,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AI Architect,Senior,Part Time,Australia,Medium 50-250,Master,8,Consulting,Autonomous Tech,12197.416666666666,Hybrid,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Autonomous Systems Engineer,Entry,Contract,Canada,Medium 50-250,Bachelor,1,Finance,Smart Analytics,4337.5,Hybrid,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Robotics Engineer,Mid,Freelance,United Kingdom,Medium 50-250,Bachelor,2,Retail,AI Innovations,6706.833333333333,Hybrid,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
ML Ops Engineer,Entry,Contract,Germany,Small <50,Associate,1,Manufacturing,Cloud AI Solutions,4175.916666666667,No remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AI Specialist,Senior,Contract,Denmark,Small <50,Bachelor,9,Manufacturing,Cloud AI Solutions,14000.583333333334,No remote,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Executive,Part Time,Austria,Large >250,PhD,18,Retail,AI Innovations,12406.166666666666,No remote,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Principal Data Scientist,Executive,Part Time,Japan,Large >250,Bachelor,13,Retail,Neural Networks Co,10460.0,No remote,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Mid,Part Time,Netherlands,Large >250,Associate,4,Healthcare,Cloud AI Solutions,9089.833333333334,Fully remote,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
NLP Engineer,Mid,Freelance,Norway,Medium 50-250,Master,3,Technology,AI Innovations,10418.0,Hybrid,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Deep Learning Engineer,Senior,Contract,France,Small <50,PhD,5,Healthcare,Cognitive Computing,8786.416666666666,Hybrid,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AI Consultant,Senior,Contract,India,Large >250,Associate,8,Energy,DeepTech Ventures,8889.416666666666,No remote,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Data Engineer,Senior,Part Time,Austria,Medium 50-250,Associate,5,Finance,AI Innovations,6660.416666666667,Fully remote,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Executive,Contract,Japan,Large >250,Master,19,Finance,Predictive Systems,13763.916666666666,Hybrid,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Learning Engineer,Mid,Contract,Netherlands,Large >250,PhD,4,Transportation,Cloud AI Solutions,7841.5,Fully remote,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Entry,Part Time,Singapore,Large >250,Master,1,Media,Digital Transformation LLC,7969.583333333333,Fully remote,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,Senior,Part Time,Sweden,Medium 50-250,Master,9,Technology,Autonomous Tech,10799.583333333334,Hybrid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Data Scientist,Executive,Contract,Canada,Small <50,PhD,19,Government,Neural Networks Co,10660.5,Fully remote,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,Executive,Contract,Switzerland,Large >250,PhD,10,Manufacturing,Digital Transformation LLC,20758.75,Hybrid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Robotics Engineer,Executive,Freelance,Finland,Large >250,Associate,18,Education,Cognitive Computing,12421.916666666666,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Machine Learning Engineer,Senior,Full Time,Japan,Large >250,Bachelor,9,Retail,TechCorp Inc,7253.583333333333,No remote,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,Entry,Part Time,India,Small <50,Associate,0,Transportation,Neural Networks Co,3342.25,Fully remote,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Deep Learning Engineer,Senior,Part Time,India,Small <50,Associate,9,Energy,Future Systems,7439.333333333333,No remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Robotics Engineer,Executive,Freelance,France,Large >250,Bachelor,13,Energy,Algorithmic Solutions,20925.416666666668,Fully remote,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
NLP Engineer,Entry,Part Time,Germany,Small <50,Bachelor,0,Media,Cloud AI Solutions,5014.0,Hybrid,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
AI Architect,Senior,Freelance,Netherlands,Large >250,Master,5,Finance,DeepTech Ventures,13793.333333333334,No remote,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Executive,Contract,Israel,Medium 50-250,Master,18,Energy,Quantum Computing Inc,12058.166666666666,No remote,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Deep Learning Engineer,Mid,Freelance,India,Small <50,PhD,3,Media,Advanced Robotics,4113.333333333333,Fully remote,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Engineer,Senior,Full Time,Sweden,Medium 50-250,Bachelor,7,Real Estate,Algorithmic Solutions,11239.583333333334,No remote,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Product Manager,Executive,Freelance,Singapore,Large >250,Bachelor,13,Consulting,TechCorp Inc,14294.75,No remote,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Research Scientist,Mid,Part Time,Israel,Small <50,Bachelor,2,Automotive,Neural Networks Co,5708.666666666667,No remote,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AI Architect,Executive,Part Time,Austria,Medium 50-250,Associate,14,Transportation,Quantum Computing Inc,10437.0,Fully remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ML Ops Engineer,Entry,Full Time,Japan,Medium 50-250,Master,0,Energy,Future Systems,3144.25,Fully remote,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Head of AI,Executive,Freelance,Finland,Medium 50-250,Associate,16,Healthcare,Cognitive Computing,9371.25,No remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Computer Vision Engineer,Mid,Freelance,Finland,Medium 50-250,Master,2,Gaming,DeepTech Ventures,4823.916666666667,No remote,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,Executive,Full Time,Israel,Large >250,Bachelor,15,Manufacturing,Machine Intelligence Group,11201.083333333334,Fully remote,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Data Analyst,Entry,Part Time,Austria,Small <50,Master,1,Education,Quantum Computing Inc,3268.0833333333335,No remote,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ML Ops Engineer,Executive,Freelance,Switzerland,Medium 50-250,Associate,12,Telecommunications,Autonomous Tech,17714.583333333332,Hybrid,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Executive,Full Time,Australia,Large >250,Bachelor,19,Real Estate,Smart Analytics,18471.0,Hybrid,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Principal Data Scientist,Senior,Full Time,Germany,Small <50,PhD,6,Transportation,Smart Analytics,10451.333333333334,No remote,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Principal Data Scientist,Entry,Part Time,China,Small <50,Associate,0,Government,DataVision Ltd,4246.75,Fully remote,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Principal Data Scientist,Mid,Full Time,Denmark,Small <50,Master,4,Manufacturing,Digital Transformation LLC,10538.666666666666,Fully remote,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Senior,Contract,United Kingdom,Medium 50-250,Master,5,Transportation,Neural Networks Co,13192.583333333334,Hybrid,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,Senior,Full Time,Austria,Small <50,PhD,7,Manufacturing,Autonomous Tech,7599.666666666667,Fully remote,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Data Analyst,Senior,Full Time,Israel,Small <50,Bachelor,5,Healthcare,Cognitive Computing,7973.166666666667,No remote,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AI Architect,Mid,Freelance,United Kingdom,Small <50,Associate,2,Telecommunications,AI Innovations,7042.666666666667,Fully remote,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Deep Learning Engineer,Executive,Full Time,China,Small <50,Associate,18,Automotive,Cognitive Computing,9623.75,Fully remote,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,Mid,Freelance,Netherlands,Large >250,Master,2,Real Estate,Machine Intelligence Group,9070.5,Hybrid,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Autonomous Systems Engineer,Entry,Contract,Singapore,Small <50,PhD,0,Automotive,Cloud AI Solutions,6153.166666666667,Hybrid,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
AI Research Scientist,Entry,Freelance,Israel,Large >250,Bachelor,1,Consulting,Predictive Systems,4133.333333333333,No remote,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Head of AI,Executive,Part Time,Sweden,Large >250,Master,15,Government,DataVision Ltd,18283.083333333332,Fully remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Data Engineer,Mid,Full Time,Denmark,Large >250,Bachelor,3,Media,Cloud AI Solutions,10149.333333333334,Fully remote,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLP Engineer,Entry,Freelance,Switzerland,Medium 50-250,Master,0,Telecommunications,Digital Transformation LLC,6875.916666666667,No remote,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,Mid,Freelance,Israel,Small <50,Associate,3,Transportation,AI Innovations,4648.25,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Machine Learning Engineer,Senior,Part Time,Switzerland,Large >250,PhD,8,Media,DeepTech Ventures,19271.583333333332,No remote,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
Machine Learning Researcher,Mid,Part Time,United States,Large >250,PhD,2,Technology,Algorithmic Solutions,8933.833333333334,No remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Research Scientist,Mid,Full Time,Switzerland,Large >250,Master,3,Telecommunications,Cognitive Computing,11025.666666666666,Hybrid,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Head of AI,Mid,Contract,France,Large >250,Associate,2,Healthcare,Advanced Robotics,9634.5,No remote,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Deep Learning Engineer,Mid,Freelance,China,Small <50,Master,2,Education,Smart Analytics,4713.0,Fully remote,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AI Software Engineer,Mid,Full Time,Switzerland,Medium 50-250,Associate,2,Energy,Cognitive Computing,11153.75,Fully remote,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Robotics Engineer,Mid,Contract,China,Large >250,Associate,2,Healthcare,Cloud AI Solutions,5272.5,Hybrid,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ML Ops Engineer,Entry,Full Time,Sweden,Medium 50-250,Master,1,Finance,Neural Networks Co,5015.166666666667,No remote,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Autonomous Systems Engineer,Senior,Full Time,Canada,Large >250,Bachelor,6,Manufacturing,Machine Intelligence Group,12204.583333333334,Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
Autonomous Systems Engineer,Mid,Full Time,Finland,Large >250,Associate,2,Gaming,Predictive Systems,6678.583333333333,Fully remote,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Machine Learning Researcher,Senior,Full Time,China,Large >250,PhD,5,Healthcare,Neural Networks Co,7367.416666666667,Fully remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Data Scientist,Mid,Full Time,United States,Medium 50-250,Bachelor,2,Gaming,Smart Analytics,7607.166666666667,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
AI Specialist,Mid,Part Time,Ireland,Large >250,Associate,3,Telecommunications,Digital Transformation LLC,5571.083333333333,Fully remote,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
NLP Engineer,Executive,Freelance,United Kingdom,Small <50,PhD,16,Government,TechCorp Inc,19583.5,Hybrid,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Robotics Engineer,Executive,Full Time,United States,Small <50,Bachelor,11,Finance,AI Innovations,21987.166666666668,No remote,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Deep Learning Engineer,Executive,Contract,Netherlands,Medium 50-250,Associate,16,Finance,DeepTech Ventures,18795.0,Hybrid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
NLP Engineer,Senior,Freelance,South Korea,Small <50,Associate,5,Healthcare,Digital Transformation LLC,6651.5,Hybrid,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
AI Architect,Senior,Full Time,Denmark,Small <50,Associate,5,Automotive,Future Systems,14241.833333333334,Fully remote,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Software Engineer,Mid,Part Time,France,Medium 50-250,Associate,3,Media,TechCorp Inc,6944.0,Fully remote,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Principal Data Scientist,Senior,Freelance,Netherlands,Small <50,Master,6,Automotive,TechCorp Inc,9771.833333333334,Fully remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Head of AI,Entry,Full Time,China,Small <50,PhD,1,Manufacturing,AI Innovations,4056.4166666666665,No remote,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Computer Vision Engineer,Entry,Part Time,Norway,Large >250,PhD,0,Technology,AI Innovations,8676.916666666666,Hybrid,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,Senior,Part Time,Norway,Small <50,Bachelor,7,Media,Digital Transformation LLC,12267.0,Fully remote,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Machine Learning Researcher,Senior,Freelance,Germany,Small <50,Bachelor,5,Retail,Predictive Systems,8576.916666666666,Fully remote,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AI Architect,Entry,Contract,Germany,Large >250,Bachelor,1,Manufacturing,Cognitive Computing,6065.166666666667,Hybrid,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Autonomous Systems Engineer,Senior,Full Time,Norway,Small <50,Associate,7,Retail,Advanced Robotics,11867.5,No remote,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Computer Vision Engineer,Mid,Contract,Sweden,Small <50,PhD,4,Healthcare,AI Innovations,6825.666666666667,No remote,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Head of AI,Executive,Part Time,United States,Large >250,Bachelor,18,Real Estate,Neural Networks Co,28522.666666666668,Hybrid,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Computer Vision Engineer,Entry,Contract,Norway,Large >250,Master,0,Telecommunications,Algorithmic Solutions,9153.083333333334,Hybrid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
AI Specialist,Executive,Part Time,India,Small <50,PhD,16,Transportation,TechCorp Inc,12454.666666666666,No remote,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Computer Vision Engineer,Senior,Contract,Japan,Large >250,Master,8,Real Estate,Cloud AI Solutions,9796.416666666666,Fully remote,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ML Ops Engineer,Mid,Full Time,Finland,Small <50,Bachelor,2,Consulting,DeepTech Ventures,4309.416666666667,No remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AI Research Scientist,Executive,Full Time,Canada,Large >250,Bachelor,15,Energy,Future Systems,14485.833333333334,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Head of AI,Mid,Part Time,Switzerland,Large >250,Associate,2,Retail,Machine Intelligence Group,12225.833333333334,Fully remote,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Machine Learning Engineer,Senior,Freelance,Germany,Large >250,Associate,8,Energy,Digital Transformation LLC,10780.0,No remote,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AI Consultant,Senior,Part Time,Switzerland,Small <50,Master,5,Retail,Quantum Computing Inc,15537.666666666666,Fully remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Deep Learning Engineer,Senior,Freelance,Israel,Large >250,Bachelor,5,Real Estate,Future Systems,8502.166666666666,Fully remote,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
